Bn,33,1,131,true,10,false,false,false,true,60,true,false,true,4,NA,NA,false,false,No Card,
Bn,34,1,4905,true,10,false,false,false,true,35,true,false,true,2,NA,NA,false,false,No Card,
Bn,35,1,4909,true,25,false,false,false,false,45,true,false,true,4,NA,NA,false,false,No Card,
Bn,46,3,509,true,0,false,false,false,false,25,true,false,true,4,NA,NA,false,false,No Card,Didn窶冲 grab fuel very quickly
Bn,47,3,11157,true,5,false,false,false,false,0,false,false,true,4,NA,NA,false,true,No Card,Barely picked up any fuel and didn窶冲 score anything.
Bn,48,3,319,true,10,false,false,false,true,0,false,false,true,1,NA,NA,true,false,No Card,Stopped in the middle of the field one third through the match and didn窶冲 move
Bn,49,3,10138,false,5,false,false,false,false,0,false,false,true,2,NA,NA,false,false,No Card,Scored nothing during tele and just wandered around
Bn,50,3,166,true,0,false,false,false,true,155,true,false,true,3,NA,NA,false,false,No Card,Hit the side of the bump during auto
KB,44,4,319,true,20,false,false,false,true,120,false,false,true,3,S,NA,false,false,No Card,
KB,45,4,58,true,10,false,false,false,false,40,false,false,true,3,S,NA,false,false,No Card,
J.R.,6,6,1247,false,0,false,false,false,false,0,false,false,false,2,NA,NA,false,false,No Card,Got stuck on fuel
J.R.,7,6,9055,false,0,false,false,false,false,0,false,false,false,1,NA,NA,true,false,No Card,Did not move from start
J.R.,8,6,166,true,5,false,false,false,true,20,true,false,true,4,S,NA,false,false,No Card,
J.R.,9,6,1277,true,0,false,false,false,false,5,false,false,true,2,F,PU,false,false,No Card,
J.R.,10,6,4909,true,20,false,false,false,true,60,true,false,true,4,S,NA,false,false,No Card,
J.R.,16,6,138,true,0,false,false,false,false,20,false,false,true,2,S,NA,false,false,No Card,
J.R.,17,6,11157,true,0,false,false,false,false,5,false,false,true,1,S,NA,false,false,No Card,Missed nearly every shot
J.R.,19,6,6690,false,0,false,false,false,false,0,false,false,false,1,S,NA,false,false,No Card,
J.R.,20,6,348,false,0,false,false,false,false,20,false,false,true,4,L1,PU,false,false,No Card,
J.R.,21,6,11175,true,10,false,false,false,false,5,false,false,true,1,S,NA,false,false,No Card,
J.R.,22,6,501,true,0,false,false,false,false,10,false,false,true,4,S,NA,false,false,No Card,
J.R.,23,6,8421,true,0,false,false,false,false,10,false,false,false,1,S,NA,false,false,No Card,
